filename,group_id,has_transformations,group_size,transform_type,verification_method
bfb26a77b0bbd40e_pest2371_jpg_rf_9a87743f71cfcf40bd9d42ce5beee67a.jpg,jpg_rf,YES,7,identity,pattern_confirmed
1a74122db07cfbde_tomato_plant_diseases_identification_leaf_spot_tomato_disease_tomato_plant_fungus_identification_jpg_rf_122c19e4191d81e2d313af66e6a0f197.jpg,jpg_rf,YES,7,identity,pattern_confirmed
e4331589687c2513_photo_1333642732277_jpg_rf_5e2c8002303d5bf9f334339432ee2bc3.jpg,jpg_rf,YES,7,identity,pattern_confirmed
c604b608637a8d64_spotspeckblightmite_1l4v879_jpg_rf_ccf023ca8d181178da1117b344f30012.jpg,jpg_rf,YES,7,identity,pattern_confirmed
bbfe3393119c5db8_8_20mistakes_204_jpg_rf_c8dde57556100ea83d17c49ba01816d3.jpg,jpg_rf,YES,7,identity,pattern_confirmed
59276f626e682896_kg32_beefsteak_tomatoes_08_lg_jpg_rf_71926450b2638e9a95a7690452495ff4.jpg,jpg_rf,YES,7,identity,pattern_confirmed
7b159bb34b404b25_bacterial_leaf_spot_2_jpg_rf_e07236a4a8ec2f55ad03205a64325a9e.jpg,jpg_rf,YES,7,identity,pattern_confirmed
5918d6cec4fe97d9_bs_75.jpg,unique_5918d6cec4,NO,1,identity,unique_confirmed
b8f25c3d65f6ddf7_486fec1f_c2fe_4aab_9e88_46ad54ebdbea_gcrec_bact_sp_5995.jpg,unique_b8f25c3d65,NO,1,identity,unique_confirmed
2c7f93fe9f6a98cc_729cacbb_9389_4edb_bf97_97095262cf96_gcrec_bact_sp_3456.jpg,unique_2c7f93fe9f,NO,1,identity,unique_confirmed
ddb890daa99c2168_599ab934_d68b_44ad_a922_872765d6f82f_gcrec_bact_sp_3152.jpg,unique_ddb890daa9,NO,1,identity,unique_confirmed
bc5b94ae42518f63_1f96aa30_b5fd_4730_a758_ca586cbcf59f_gcrec_bact_sp_3688.jpg,unique_bc5b94ae42,NO,1,identity,unique_confirmed
62ac4cd9a6f83466_6959b518_7a96_46f1_a232_95f7d82767fa_gcrec_bact_sp_3642.jpg,unique_62ac4cd9a6,NO,1,identity,unique_confirmed
d4125f9d3a8d945e_777d71b0_d3ec_4eb1_a141_b3bf9df3e515_gcrec_bact_sp_3111.jpg,unique_d4125f9d3a,NO,1,identity,unique_confirmed
137dc1633b89178b_35eba8e4_d6ea_437a_8945_91cbca22cd8b_uf_grc_bs_lab_leaf_0398.jpg,unique_137dc1633b,NO,1,identity,unique_confirmed
2892d02314530520_09c1a12a_ad44_4522_9755_851d6a042f02_gcrec_bact_sp_5585.jpg,unique_2892d02314,NO,1,identity,unique_confirmed
622c724da7c09f00_bs_56.jpg,unique_622c724da7,NO,1,identity,unique_confirmed
fa8f851d12e00f79_3dbc84e0_27f1_421f_8978_82881bf846fd_gcrec_bact_sp_3514.jpg,unique_fa8f851d12,NO,1,identity,unique_confirmed
ef759720ed21e0d3_ed5db820_e84c_40ad_bee2_22835caa8e39_gcrec_bact_sp_3707.jpg,unique_ef759720ed,NO,1,identity,unique_confirmed
f371c8c480220d70_07246956_b38c_4d28_acec_85d032ba989e_uf_grc_bs_lab_leaf_0278.jpg,unique_f371c8c480,NO,1,identity,unique_confirmed
623f53eb0f44c37c_bs_356.jpg,unique_623f53eb0f,NO,1,identity,unique_confirmed
20f723c78d0fabff_6a7ed25b_d34f_4f33_84ab_56efcd5eed15_gcrec_bact_sp_3830.jpg,unique_20f723c78d,NO,1,identity,unique_confirmed
