filename,group_id,has_transformations,group_size,transform_type,verification_method
3c3698893258b06d_hl_359.png,healthy_leaf_359,YES,2,identity,pattern_confirmed
09a93a2ed587e323_ba6d8256_1d1e_4642_b7f1_8e0f220fb0a4_gh_hl_leaf_359.jpg,healthy_leaf_359,YES,2,identity,pattern_confirmed
5edbc7777327f7cf_22e6625c_8075_428b_8356_fc6a97660efc_gh_hl_leaf_444.jpg,healthy_leaf_444,YES,2,identity,pattern_confirmed
bcdbded7a1da34ff_7f5c8018_c4c3_4471_aa30_defe910ea3d9_gh_hl_leaf_444_1.jpg,healthy_leaf_444,YES,2,identity,pattern_confirmed
53b79c4699c62eca_hl_193.png,healthy_leaf_193,YES,2,identity,pattern_confirmed
ac14c598c6565938_8811ef44_071b_430a_a0a4_989bf7668582_gh_hl_leaf_193.jpg,healthy_leaf_193,YES,2,identity,pattern_confirmed
a18666ad1ef00787_hl_274.png,healthy_leaf_274,YES,2,identity,pattern_confirmed
8727719f5994d044_878c1a99_3224_4b99_87e5_2a2c497909ca_gh_hl_leaf_274.jpg,healthy_leaf_274,YES,2,identity,pattern_confirmed
be1de45fe26e58d2_img_6635_jpg_rf_cc6f79737e91e778f41e6a807d6d6bbd.jpg,jpg_rf,YES,6,identity,pattern_confirmed
8ec68841422cf139_tomato_leaf_isolated_white_34309524_jpg_rf_ae1bec6433dd706a52509adf33a4892c.jpg,jpg_rf,YES,6,identity,pattern_confirmed
4da7a177788cd175_tomato_leaf_jpg_rf_a876711aebaf78a2e36f82ce50aef443.jpg,jpg_rf,YES,6,identity,pattern_confirmed
f3c2580badfb1a60_leaves_of_tomato_jpg_rf_7735496520cc3c16c1912dfe95fc95a1.jpg,jpg_rf,YES,6,identity,pattern_confirmed
62dda94a7d459d9e_main_qimg_d9c2a93f60568485c989670d9bbf703b_jpg_rf_c291539b697b97a2fcc6eb5dc1d3ed4b.jpg,jpg_rf,YES,6,identity,pattern_confirmed
b6394753a912b280_stock_photo_leaves_of_tomato_plant_isolated_on_white_12085288_jpg_rf_3daaf8b1d8271c244b46a09e3e8209a4.jpg,jpg_rf,YES,6,identity,pattern_confirmed
8c2a5fbea6159a6d_2503cc16_ff09_4437_9d4b_4316e2c32764_gh_hl_leaf_235.jpg,healthy_leaf_235,YES,2,identity,pattern_confirmed
7ea19f47c1824ff6_3887cbce_afde_4244_b39e_25ee0c9e24fc_gh_hl_leaf_235_1.jpg,healthy_leaf_235,YES,2,identity,pattern_confirmed
25c5152cc6144ce2_fe0b76dc_4263_4cda_8840_310ebe72a432_gh_hl_leaf_490.jpg,healthy_leaf_490,YES,2,identity,pattern_confirmed
ed2608f32e3d55e3_933b7a1c_5015_48df_8c2d_b7fdf918a4db_gh_hl_leaf_490_1.jpg,healthy_leaf_490,YES,2,identity,pattern_confirmed
39b97ff5836727f9_hl_384.png,healthy_leaf_384,YES,2,identity,pattern_confirmed
d6d9083bc37b4b52_70097a25_88b2_4c9a_800b_5a978cdf4c7c_gh_hl_leaf_384_1.jpg,healthy_leaf_384,YES,2,identity,pattern_confirmed
7f17b0edc79589f4_tomato_leaf_isolated_on_white_260nw_1167806389.jpg,white_260nw,YES,3,identity,pattern_confirmed
f54c2cf5f0ee6eea_tomato_leaves_isolated_on_white_260nw_1313938871.jpg,white_260nw,YES,3,identity,pattern_confirmed
f3d17af303be13b1_tomato_leaves_isolated_on_white_260nw_1251320371.jpg,white_260nw,YES,3,identity,pattern_confirmed
5a95866673cef3a7_hl_347.png,healthy_leaf_347,YES,2,identity,pattern_confirmed
