filename,group_id,has_transformations,group_size,transform_type,verification_method
e0866b72018f18fb_9511_img_jpg_rf_75a8f18afd4e5b3f7de8cd576ac96577.jpg,jpg_rf,YES,4,identity,pattern_confirmed
89c7c02bc9cac4db_tomato_d4a_tobringspotvirus_1000077_zoom_jpg_rf_348221d5c0df256bc402717a06bb097a.jpg,jpg_rf,YES,4,identity,pattern_confirmed
fcfb72aa406339ed_tomato_mosaic_virus_disease_on_260nw_625499780_jpg_rf_f4b318e2512a4dffd1acbf93e6127597.jpg,jpg_rf,YES,4,identity,pattern_confirmed
2c2fb8d1f8ebeef9_tomato_mosaic_virus_f0ba26_jpg_rf_3153afdd5cbdf7ac3d98c9e1c9a4ec9d.jpg,jpg_rf,YES,4,identity,pattern_confirmed
331491c072943f8f_3117475d_3948_45a5_b2c7_630efb8bfab8_psu_cg_2333.jpg,unique_331491c072,NO,1,identity,unique_confirmed
edc92b079d32f164_mv_636.jpg,unique_edc92b079d,NO,1,identity,unique_confirmed
4f91e53e43102629_526552ed_aa23_41e6_a79f_05f8fca5162d_psu_cg_2090.jpg,unique_4f91e53e43,NO,1,identity,unique_confirmed
b7204066ab8a47fe_59e3d4c3_f6fe_4d68_82a5_d509b810b39d_psu_cg_2303.jpg,unique_b7204066ab,NO,1,identity,unique_confirmed
20b6d03ad28f7716_69d3740b_5aba_47e2_ae2f_46541333c3a5_psu_cg_2420.jpg,unique_20b6d03ad2,NO,1,identity,unique_confirmed
114ad00502e68207_mv_5.jpg,unique_114ad00502,NO,1,identity,unique_confirmed
9d109a2015be72c9_847307bc_58ab_45fc_8001_f1e07a38bc82_psu_cg_2065.jpg,unique_9d109a2015,NO,1,identity,unique_confirmed
a125bd14b77690ce_f16eeb0f_5219_4a81_9941_351b3d9ba5fc_psu_cg_2089.jpg,unique_a125bd14b7,NO,1,identity,unique_confirmed
3c6fb96028247775_6804695f_56f8_4ff9_90f8_69ee95097463_psu_cg_2067.jpg,unique_3c6fb96028,NO,1,identity,unique_confirmed
c03334897369ad96_c668017b_5c87_4f2e_90ab_021b81f48b1b_psu_cg_2272.jpg,unique_c033348973,NO,1,identity,unique_confirmed
9bda5f8fb5471c5d_mv_451.jpg,unique_9bda5f8fb5,NO,1,identity,unique_confirmed
1b47175a07282c8f_mv_520.jpg,unique_1b47175a07,NO,1,identity,unique_confirmed
deb9599777a1908e_mv_639.jpg,unique_deb9599777,NO,1,identity,unique_confirmed
0cea549e01d0cfb8_mv_399.jpg,unique_0cea549e01,NO,1,identity,unique_confirmed
817ca00b7c86bc2e_7569fab7_ac19_4ac4_a01b_b77a4abb0c29_psu_cg_2350.jpg,unique_817ca00b7c,NO,1,identity,unique_confirmed
84d955822bddf634_mv_552.jpg,unique_84d955822b,NO,1,identity,unique_confirmed
b6f8f29b3ac95a57_mv_648.jpg,unique_b6f8f29b3a,NO,1,identity,unique_confirmed
ec839d7f27a8ae5d_mv_734.jpg,unique_ec839d7f27,NO,1,identity,unique_confirmed
03e1824956bb0533_b2622141_87e3_4d73_8eb0_21401f3bbab5_psu_cg_2144.jpg,unique_03e1824956,NO,1,identity,unique_confirmed
8fcb724155770d3a_mv_713.jpg,unique_8fcb724155,NO,1,identity,unique_confirmed
7d7e11bbeac3aeb7_mv_452.jpg,unique_7d7e11bbea,NO,1,identity,unique_confirmed
31f3a00b662b5d84_mv_612.jpg,unique_31f3a00b66,NO,1,identity,unique_confirmed
39c73b8f4bd2532e_4a76c13f_3e28_4849_81ef_4cdd6cdcccf4_psu_cg_2171.jpg,unique_39c73b8f4b,NO,1,identity,unique_confirmed
465cf8c14c8d6da7_55117128_4dcf_4b3a_bde6_9f42a18d4b24_psu_cg_2377.jpg,unique_465cf8c14c,NO,1,identity,unique_confirmed
89050e269347bf44_802d3f0c_8f4d_43ec_8bc9_c8bb43c2f8c2_psu_cg_2354.jpg,unique_89050e2693,NO,1,identity,unique_confirmed
e7f67c86efd4d328_mv_392.jpg,unique_e7f67c86ef,NO,1,identity,unique_confirmed
ffc137cb77496835_mv_466.jpg,unique_ffc137cb77,NO,1,identity,unique_confirmed
539f7a031a190bdd_mv_468.jpg,unique_539f7a031a,NO,1,identity,unique_confirmed
b809e58619e4cec3_124f2b6c_ba93_46dc_9662_04ec2b631a23_psu_cg_2084.jpg,unique_b809e58619,NO,1,identity,unique_confirmed
c7d26f0df6a54019_mv_633.jpg,unique_c7d26f0df6,NO,1,identity,unique_confirmed
7dbcfb2adca7a358_unnamed_2.jpg,unique_7dbcfb2adc,NO,1,identity,unique_confirmed
c56dca6009ffec7a_mv_551.jpg,unique_c56dca6009,NO,1,identity,unique_confirmed
d065b694bb75a7b7_mv_640.jpg,unique_d065b694bb,NO,1,identity,unique_confirmed
c7cfd9bf259d1ef1_119554ae_c777_46da_abb7_591404fdc65f_psu_cg_2393.jpg,unique_c7cfd9bf25,NO,1,identity,unique_confirmed
f970536fca295798_mv_465.jpg,unique_f970536fca,NO,1,identity,unique_confirmed
6505feb6b36c08e4_mv_568.jpg,unique_6505feb6b3,NO,1,identity,unique_confirmed
c57310525d4ba8a5_mv_743.jpg,unique_c57310525d,NO,1,identity,unique_confirmed
d4ced16a63bfb558_mv_775.jpg,unique_d4ced16a63,NO,1,identity,unique_confirmed
751f4bfa782a4ff1_dccceb76_131a_4ce3_a864_5e46cf863c09_psu_cg_2336.jpg,unique_751f4bfa78,NO,1,identity,unique_confirmed
722412e36b5a7b2b_a72414b0_f520_4044_abeb_cd09c28b4a9f_psu_cg_2267.jpg,unique_722412e36b,NO,1,identity,unique_confirmed
f65fa2465c99217e_mv_417.jpg,unique_f65fa2465c,NO,1,identity,unique_confirmed
3b866a4ec1383acc_mv_463.jpg,unique_3b866a4ec1,NO,1,identity,unique_confirmed
47cba1a10eb27314_mv_740.jpg,unique_47cba1a10e,NO,1,identity,unique_confirmed
ff2a97e4c93b0e1a_mv_499.jpg,unique_ff2a97e4c9,NO,1,identity,unique_confirmed
bd24fe752c8d8a5d_mv_716.jpg,unique_bd24fe752c,NO,1,identity,unique_confirmed
0f32d9f3183f16ee_9752941a_c045_41ef_aa87_55bc29011096_psu_cg_2138.jpg,unique_0f32d9f318,NO,1,identity,unique_confirmed
9f5817c2d189ea3c_mv_447.jpg,unique_9f5817c2d1,NO,1,identity,unique_confirmed
4b22a688564e4526_mv_510.jpg,unique_4b22a68856,NO,1,identity,unique_confirmed
bd790dae6ce2a95d_7e30ae4f_05e2_4806_ad63_c86fb601d445_psu_cg_2412.jpg,unique_bd790dae6c,NO,1,identity,unique_confirmed
08bfd1f37818f166_2370fa79_6f15_4ae5_a3cb_2d585a0043c2_psu_cg_2178.jpg,unique_08bfd1f378,NO,1,identity,unique_confirmed
376f2c7b7c3fb9cb_mv_393.jpg,unique_376f2c7b7c,NO,1,identity,unique_confirmed
a1e459f74112d18b_mv_411.jpg,unique_a1e459f741,NO,1,identity,unique_confirmed
c031984f1fd4982f_mv_494.jpg,unique_c031984f1f,NO,1,identity,unique_confirmed
08dd34e661fc678b_146eaf68_7f61_4717_ac81_2f8bb4533fec_psu_cg_2406.jpg,unique_08dd34e661,NO,1,identity,unique_confirmed
82213419aaa06816_0c676b36_7985_42e8_b550_83e2b1c55535_psu_cg_2177.jpg,unique_82213419aa,NO,1,identity,unique_confirmed
be6e0f54b64cdde1_b8972ee2_b576_4fdd_bb69_f8c43b87471b_psu_cg_2060.jpg,unique_be6e0f54b6,NO,1,identity,unique_confirmed
a7c798396ca50c62_7dd798aa_f748_4ac3_9f6d_d4ced4a27403_psu_cg_2374.jpg,unique_a7c798396c,NO,1,identity,unique_confirmed
3ebc579cff7cb218_mv_651.jpg,unique_3ebc579cff,NO,1,identity,unique_confirmed
6b9357d3db33c19e_mv_422.jpg,unique_6b9357d3db,NO,1,identity,unique_confirmed
5282608f9ec9fe5d_mv_480.jpg,unique_5282608f9e,NO,1,identity,unique_confirmed
acd855dbd3d455d3_mv_428.jpg,unique_acd855dbd3,NO,1,identity,unique_confirmed
3acb2bb2934ea7b6_mv_763.jpg,unique_3acb2bb293,NO,1,identity,unique_confirmed
8094f80ad2c7b1a2_59168647_7103_404e_86b4_2be640a85a98_psu_cg_2156.jpg,unique_8094f80ad2,NO,1,identity,unique_confirmed
fbe2da7277672b52_69bad8a8_c403_4e4b_bff8_1026169bb582_psu_cg_2109.jpg,unique_fbe2da7277,NO,1,identity,unique_confirmed
a159b42d013517df_mv_533.jpg,unique_a159b42d01,NO,1,identity,unique_confirmed
0f551180d72679f0_875b2d3c_44cd_440c_8807_8f52b1e7d45a_psu_cg_2318.jpg,unique_0f551180d7,NO,1,identity,unique_confirmed
ca4d23be0157e760_mv_606.jpg,unique_ca4d23be01,NO,1,identity,unique_confirmed
0b27313c3d71b301_3d028390_f367_423b_b0f7_a44e2cac2393_psu_cg_2205.jpg,unique_0b27313c3d,NO,1,identity,unique_confirmed
862d5e34428b435d_mv_482.jpg,unique_862d5e3442,NO,1,identity,unique_confirmed
cfa69e6432a2158a_mv_538.jpg,unique_cfa69e6432,NO,1,identity,unique_confirmed
5f702ca69ceeb3ed_mv_665.jpg,unique_5f702ca69c,NO,1,identity,unique_confirmed
8e9cd6fc6449aed2_mv_720.jpg,unique_8e9cd6fc64,NO,1,identity,unique_confirmed
e254821822803764_mv_714.jpg,unique_e254821822,NO,1,identity,unique_confirmed
fd47dc830e0dbbd0_mv_16.jpg,unique_fd47dc830e,NO,1,identity,unique_confirmed
d89b4db83ed2b5a8_mv_751.jpg,unique_d89b4db83e,NO,1,identity,unique_confirmed
959586173f5f5130_49a98ba1_a1b1_4d4b_85af_29aa6648fc64_psu_cg_2292.jpg,unique_959586173f,NO,1,identity,unique_confirmed
b466c6e8ac3e9b51_mv_439.jpg,unique_b466c6e8ac,NO,1,identity,unique_confirmed
ab6a56280979d883_c9bbf37c_d34f_41b7_9134_e3b81f4e739e_psu_cg_2145.jpg,unique_ab6a562809,NO,1,identity,unique_confirmed
1cd749892ca49e8f_d9812306_9ab7_4c41_8c08_0aaaa0a9db5f_psu_cg_2056.jpg,unique_1cd749892c,NO,1,identity,unique_confirmed
deee473464dad75c_0e56889c_7e80_49f3_8da3_3a437244e8fd_psu_cg_2140.jpg,unique_deee473464,NO,1,identity,unique_confirmed
8fce94d295131d4f_570486a0_abe0_4046_add9_14aab37de620_psu_cg_2313.jpg,unique_8fce94d295,NO,1,identity,unique_confirmed
f4d17c907b075c42_15f1e22a_9c70_4060_a275_fac10c196341_psu_cg_2118.jpg,unique_f4d17c907b,NO,1,identity,unique_confirmed
b492554395a08086_mv_710.jpg,unique_b492554395,NO,1,identity,unique_confirmed
a2aca1259f0d85d3_mv_544.jpg,unique_a2aca1259f,NO,1,identity,unique_confirmed
e33e1493905b6fd9_mv_562.jpg,unique_e33e149390,NO,1,identity,unique_confirmed
6646eb4ba198295b_mv_725.jpg,unique_6646eb4ba1,NO,1,identity,unique_confirmed
c5eb420001504ace_mv_681.jpg,unique_c5eb420001,NO,1,identity,unique_confirmed
63dd01c53cfe1366_mv_416.jpg,unique_63dd01c53c,NO,1,identity,unique_confirmed
8c29c0d39f306549_mv_524.jpg,unique_8c29c0d39f,NO,1,identity,unique_confirmed
a53cdf5b7d843aac_mv_769.jpg,unique_a53cdf5b7d,NO,1,identity,unique_confirmed
9a5ec7076296f7ec_tobacco_mosaic_virus_tmv_symptoms_rr5k6g.jpg,unique_9a5ec70762,NO,1,identity,unique_confirmed
cedbf4140d3eb94a_mv_659.jpg,unique_cedbf4140d,NO,1,identity,unique_confirmed
7275c03cab20e5bf_mv_593.jpg,unique_7275c03cab,NO,1,identity,unique_confirmed
ba6092b2c1a12036_526f2f56_2290_422d_a454_d576aa72d466_psu_cg_2057.jpg,unique_ba6092b2c1,NO,1,identity,unique_confirmed
7a10fc90602de96b_mv_594.jpg,unique_7a10fc9060,NO,1,identity,unique_confirmed
782f36e81a233887_mv_623.jpg,unique_782f36e81a,NO,1,identity,unique_confirmed
708596e264ba4b58_mv_721.jpg,unique_708596e264,NO,1,identity,unique_confirmed
9d7aef81f5524ee3_mv_585.jpg,unique_9d7aef81f5,NO,1,identity,unique_confirmed
3a3fb16d5912b408_mv_650.jpg,unique_3a3fb16d59,NO,1,identity,unique_confirmed
35241ef1e70899a5_bd533964_8188_49ba_92e8_334cdc4ecb70_psu_cg_2369.jpg,unique_35241ef1e7,NO,1,identity,unique_confirmed
a783ec77bd5f220e_mv_727.jpg,unique_a783ec77bd,NO,1,identity,unique_confirmed
79f519ee24dc3bd3_mv_587.jpg,unique_79f519ee24,NO,1,identity,unique_confirmed
56cbe929f1b27b6f_6f341314_6084_4784_a3ba_0a9bdc944366_psu_cg_2372.jpg,unique_56cbe929f1,NO,1,identity,unique_confirmed
a76642d29df61c31_1b9dc07a_40ab_45bc_a873_1ad4212e35a3_psu_cg_2289.jpg,unique_a76642d29d,NO,1,identity,unique_confirmed
6edc010f44a6dde6_mv_511.jpg,unique_6edc010f44,NO,1,identity,unique_confirmed
009bc3a3af5759be_mv_496.jpg,unique_009bc3a3af,NO,1,identity,unique_confirmed
