filename,group_id,has_transformations,group_size,transform_type,verification_method
c8ec5a964223374e_f2dd9615_908e_4504_b38d_542765ae4f48_ghlb_leaf_8_3_day_13.jpg,day_13,YES,10,identity,pattern_confirmed
c86bb43d250a2520_bb1cfbc3_b8eb_4a56_9313_86cffbea4524_ghlb_ps_leaf_30_1_day_13.jpg,day_13,YES,10,identity,pattern_confirmed
3be5a101e0a1b285_3a1a6b9e_2a68_421f_adbe_229baf8a6093_ghlb_leaf_2_day_13_fliplr.jpg,day_13,YES,10,flip_horizontal,pattern_confirmed
375eee7b5da77c7a_bd4f09bd_ee85_4ab1_bce0_8cde3fdd7f1b_ghlb_ps_leaf_23_7_day_13.jpg,day_13,YES,10,identity,pattern_confirmed
bf5cc2c2c93a447e_77730acc_705a_4b8f_8e3a_dc70bd348d40_ghlb_ps_leaf_32_day_13.jpg,day_13,YES,10,identity,pattern_confirmed
f09e986f470dff83_7f8ff945_6a8a_470b_aa5f_0b3f5ce87c01_ghlb_leaf_1_2_day_13.jpg,day_13,YES,10,identity,pattern_confirmed
f1c1c447527e98fd_3db1dcda_3180_432a_9b8e_7ba8a0d6be55_ghlb_ps_leaf_28_3_day_13.jpg,day_13,YES,10,identity,pattern_confirmed
6045d1922d7de1c4_94cc1863_a527_4f26_9b08_2f3bc17ff93f_ghlb_leaf_23_3_day_13.jpg,day_13,YES,10,identity,pattern_confirmed
61445a7ea1e87764_7e10e4ed_19e9_4e89_a936_4b2bb30d4e90_ghlb_ps_leaf_1_day_13.jpg,day_13,YES,10,identity,pattern_confirmed
37ca74ec6b123fbf_d63639eb_4a20_4321_b8b6_38de563a1ee6_ghlb_ps_leaf_26_4_day_13.jpg,day_13,YES,10,identity,pattern_confirmed
c9cab4e9d97865e9_56fff1a0_e145_4cf8_a2e0_925d9fae1e24_ghlb_leaf_25_day_12.jpg,day_12,YES,8,identity,pattern_confirmed
