filename,has_transformations,group_id,is_base_file,method
8e2150383889d4da_d5bddab9_06bd_488f_a844_97bd75c6b061_rs_erly_b_6662_fliptb.jpg,YES,erly_6662,False,pattern_analysis
aa31a5366c57cd9d_d5bddab9_06bd_488f_a844_97bd75c6b061_rs_erly_b_6662.jpg,NO,erly_6662,True,pattern_analysis
7b5d2886a3b14647_d5bddab9_06bd_488f_a844_97bd75c6b061_rs_erly_b_6662_180deg.jpg,YES,erly_6662,False,pattern_analysis
763161cdde5912e0_66c98dd1_2790_4977_91ee_1b10ca8c687b_rs_erly_b_8418_180deg.jpg,NO,erly_8418,True,pattern_analysis
0280b20040b80067_66c98dd1_2790_4977_91ee_1b10ca8c687b_rs_erly_b_8418_fliptb.jpg,YES,erly_8418,False,pattern_analysis
4273edc1ff7686fb_66779f6e_2eb3_4bd5_82c1_e00bab5b3b9b_rs_erly_b_7374.jpg,NO,erly_7374,True,pattern_analysis
af136c20f7ec134f_66779f6e_2eb3_4bd5_82c1_e00bab5b3b9b_rs_erly_b_7374_180deg.jpg,YES,erly_7374,False,pattern_analysis
b785408b4dbe4640_66779f6e_2eb3_4bd5_82c1_e00bab5b3b9b_rs_erly_b_7374_fliptb.jpg,YES,erly_7374,False,pattern_analysis
58f22c467ef0f59f_3198b703_d5d5_46e9_9b8f_399d5531b5c4_rs_erly_b_8364.jpg,NO,erly_8364,True,pattern_analysis
f43e31e130c6faba_3198b703_d5d5_46e9_9b8f_399d5531b5c4_rs_erly_b_8364_fliptb.jpg,YES,erly_8364,False,pattern_analysis
a31c9ae0be955cc0_3198b703_d5d5_46e9_9b8f_399d5531b5c4_rs_erly_b_8364_180deg.jpg,YES,erly_8364,False,pattern_analysis
083066400ff2e2b8_70ef7eee_0584_44fc_9c5d_95b504554266_rs_erly_b_7709_180deg.jpg,YES,erly_7709,False,pattern_analysis
f508ec08432c0139_70ef7eee_0584_44fc_9c5d_95b504554266_rs_erly_b_7709.jpg,NO,erly_7709,True,pattern_analysis
5aa1799cf93c6762_70ef7eee_0584_44fc_9c5d_95b504554266_rs_erly_b_7709_fliptb.jpg,YES,erly_7709,False,pattern_analysis
451723fab7c2e1b0_a28eb895_ef7c_49cc_bc0f_5e01498e5ca2_rs_erly_b_6463_180deg.jpg,YES,erly_6463,False,pattern_analysis
921357d07d98d7ec_a28eb895_ef7c_49cc_bc0f_5e01498e5ca2_rs_erly_b_6463_fliptb.jpg,YES,erly_6463,False,pattern_analysis
c6203531d231d114_a28eb895_ef7c_49cc_bc0f_5e01498e5ca2_rs_erly_b_6463.jpg,NO,erly_6463,True,pattern_analysis
84c5d8194b4b6da5_ed68595a_4d05_413c_a173_fa32cc8aae38_rs_erly_b_7635_fliptb.jpg,YES,erly_7635,False,pattern_analysis
e6efe0bf17ba1d79_ed68595a_4d05_413c_a173_fa32cc8aae38_rs_erly_b_7635.jpg,NO,erly_7635,True,pattern_analysis
1db02d59d1b62b38_ed68595a_4d05_413c_a173_fa32cc8aae38_rs_erly_b_7635_180deg.jpg,YES,erly_7635,False,pattern_analysis
0e81f29b54258e0d_8387d34a_777f_457f_82ed_24856d75f0cc_rs_erly_b_6394_fliptb.jpg,YES,erly_6394,False,pattern_analysis
ce32a5d7320dd99f_8387d34a_777f_457f_82ed_24856d75f0cc_rs_erly_b_6394.jpg,NO,erly_6394,True,pattern_analysis
7dc7bd7c3b7b3ed3_8387d34a_777f_457f_82ed_24856d75f0cc_rs_erly_b_6394_180deg.jpg,YES,erly_6394,False,pattern_analysis
9128aeab1edd1d7d_aeb5a5ed_0672_49e9_a805_74b9390d4972_rs_erly_b_9529_180deg.jpg,YES,erly_9529,False,pattern_analysis
cfa5a73a7b777cac_aeb5a5ed_0672_49e9_a805_74b9390d4972_rs_erly_b_9529.jpg,NO,erly_9529,True,pattern_analysis
dc330abea174e698_aeb5a5ed_0672_49e9_a805_74b9390d4972_rs_erly_b_9529_fliptb.jpg,YES,erly_9529,False,pattern_analysis
b39bb211933eb63c_a8d430c0_7dff_4474_a6c1_1fd601198ff6_rs_erly_b_7738_fliptb.jpg,YES,erly_7738,False,pattern_analysis
1a84ebccc56f0fac_a8d430c0_7dff_4474_a6c1_1fd601198ff6_rs_erly_b_7738.jpg,NO,erly_7738,True,pattern_analysis
38da269bff5ebd83_a8d430c0_7dff_4474_a6c1_1fd601198ff6_rs_erly_b_7738_180deg.jpg,YES,erly_7738,False,pattern_analysis
ad27f7fa9c59cc30_8405be22_ecbb_4cec_a87d_e0d454b9926d_rs_erly_b_7847_180deg.jpg,YES,erly_7847,False,pattern_analysis
e39a8468e8789679_8405be22_ecbb_4cec_a87d_e0d454b9926d_rs_erly_b_7847_fliptb.jpg,YES,erly_7847,False,pattern_analysis
6cec5aa00301785b_8405be22_ecbb_4cec_a87d_e0d454b9926d_rs_erly_b_7847.jpg,NO,erly_7847,True,pattern_analysis
e87d5c20d0907778_df9e0c7e_59cb_4a87_abbd_66f0f78e5130_rs_erly_b_8275_180deg.jpg,YES,erly_8275,False,pattern_analysis
6de40aea308c74f4_df9e0c7e_59cb_4a87_abbd_66f0f78e5130_rs_erly_b_8275_fliptb.jpg,YES,erly_8275,False,pattern_analysis
717beb800a2dbe37_df9e0c7e_59cb_4a87_abbd_66f0f78e5130_rs_erly_b_8275.jpg,NO,erly_8275,True,pattern_analysis
d63bd87f8f4c786e_c793a3d2_1f1d_486c_9140_87d2354c4874_rs_erly_b_7545_180deg.jpg,NO,erly_7545,True,pattern_analysis
25744f45839d8980_c793a3d2_1f1d_486c_9140_87d2354c4874_rs_erly_b_7545_fliptb.jpg,YES,erly_7545,False,pattern_analysis
f3785bdbfe40bfba_fe167aa5_089e_4295_ad85_071819b7b692_rs_erly_b_9403.jpg,NO,erly_9403,True,pattern_analysis
1671c453cf72ff71_fe167aa5_089e_4295_ad85_071819b7b692_rs_erly_b_9403_fliptb.jpg,YES,erly_9403,False,pattern_analysis
bfe16e3ba0cc7132_fe167aa5_089e_4295_ad85_071819b7b692_rs_erly_b_9403_180deg.jpg,YES,erly_9403,False,pattern_analysis
d029425a08b9370e_c0caae76_1327_4d16_95dd_138603f7573b_rs_erly_b_8362.jpg,NO,erly_8362,True,pattern_analysis
3ee3843dd009ac65_c0caae76_1327_4d16_95dd_138603f7573b_rs_erly_b_8362_fliptb.jpg,YES,erly_8362,False,pattern_analysis
