filename,has_transformations,group_id,is_base_file,method
4ed85752a1c1751a_3ea5eb53_bde0_44f1_8aac_d6457e5b0b73_rs_hl_0427_180deg.jpg,NO,healthy_rs_0427,True,pattern_analysis
a1ea4aa958f1a10a_3ea5eb53_bde0_44f1_8aac_d6457e5b0b73_rs_hl_0427_fliptb.jpg,YES,healthy_rs_0427,False,pattern_analysis
4d522e22843d53cb_3ea5eb53_bde0_44f1_8aac_d6457e5b0b73_rs_hl_0427_newpixel25.jpg,YES,healthy_rs_0427,False,pattern_analysis
5e6f11dc4140b98c_3ea5eb53_bde0_44f1_8aac_d6457e5b0b73_rs_hl_0427_new30degfliplr.jpg,YES,healthy_rs_0427,False,pattern_analysis
ce5c97662bf39fd9_2c741e7d_d03b_4903_8e42_1e43f5ad7286_rs_hl_0131_new30degfliplr.jpg,YES,healthy_rs_0131,False,pattern_analysis
fb4f21fd1fcf3506_2c741e7d_d03b_4903_8e42_1e43f5ad7286_rs_hl_0131_180deg.jpg,NO,healthy_rs_0131,True,pattern_analysis
34f314c98fec1be8_2c741e7d_d03b_4903_8e42_1e43f5ad7286_rs_hl_0131_newpixel25.jpg,YES,healthy_rs_0131,False,pattern_analysis
b759dc53842baa71_2c741e7d_d03b_4903_8e42_1e43f5ad7286_rs_hl_0131_fliptb.jpg,YES,healthy_rs_0131,False,pattern_analysis
8e4996d75eae9adb_81382c17_1a00_4597_87e4_2e674d38d6d2_gh_hl_leaf_269_1.jpg,YES,healthy_leaf_269,False,pattern_analysis
492484341408de17_50c710e2_ad13_4b3a_a829_65d51ead21ff_gh_hl_leaf_269.jpg,YES,healthy_leaf_269,False,pattern_analysis
44f6a5650615ed92_hl_269.jpg,NO,healthy_leaf_269,True,pattern_analysis
2c721e501157e288_h75_hight.jpg,YES,h75,False,pattern_analysis
610b4f548a758c9f_h75_change_180.jpg,YES,h75,False,pattern_analysis
b38b23aee260170f_h75_lower.jpg,YES,h75,False,pattern_analysis
14cd1530ee672062_h75_mirror_vertical.jpg,YES,h75,False,pattern_analysis
98717c58b2f827de_h75_change_270.jpg,YES,h75,False,pattern_analysis
dd6c05893d03a0ab_h75_mirror.jpg,YES,h75,False,pattern_analysis
f2d6b9afa647638a_h75_change_90.jpg,YES,h75,False,pattern_analysis
fab1d82312819d94_h75.jpg,NO,h75,True,pattern_analysis
cfee0ac7210bcf28_3c435a41_903c_4517_b79e_c01724be03a1_rs_hl_0422_fliptb.jpg,NO,healthy_rs_0422,True,pattern_analysis
a4eb371afd495540_3c435a41_903c_4517_b79e_c01724be03a1_rs_hl_0422_180deg.jpg,YES,healthy_rs_0422,False,pattern_analysis
eec8d3b95733578c_3c435a41_903c_4517_b79e_c01724be03a1_rs_hl_0422_newpixel25.jpg,YES,healthy_rs_0422,False,pattern_analysis
87c3526832453caa_3c435a41_903c_4517_b79e_c01724be03a1_rs_hl_0422_new30degfliplr.jpg,YES,healthy_rs_0422,False,pattern_analysis
95df313f0a185a2a_h78_hight.jpg,YES,h78,False,pattern_analysis
57931d7ce4e209c6_h78_mirror.jpg,YES,h78,False,pattern_analysis
bb5260d08e82dfe8_h78.jpg,NO,h78,True,pattern_analysis
b0a6b5e7e2b79288_h78_change_90.jpg,YES,h78,False,pattern_analysis
479b27833e9cc4ed_h78_lower.jpg,YES,h78,False,pattern_analysis
ca6f44d4f14314be_h78_change_270.jpg,YES,h78,False,pattern_analysis
e6c4377dff104b88_h78_change_180.jpg,YES,h78,False,pattern_analysis
