filename,has_transformations,group_id,is_base_file,method
de4198d6491e42c8_pm30_lower.jpg,YES,pm30,False,pattern_analysis
37afbe5b479df555_pm30_change_180.jpg,YES,pm30,False,pattern_analysis
d23b0bcc2e31cba5_pm30_hight.jpg,YES,pm30,False,pattern_analysis
5a601145194746c2_pm30.jpg,NO,pm30,True,pattern_analysis
4a7fb6260ff6f87b_pm30_mirror.jpg,YES,pm30,False,pattern_analysis
74641351f367a1ec_pm30_change_90.jpg,YES,pm30,False,pattern_analysis
2e516df99e6a2dc6_pm30_change_270.jpg,YES,pm30,False,pattern_analysis
fbe6e34f26652a1e_pm30_mirror_vertical.jpg,YES,pm30,False,pattern_analysis
64d10076f3f1aaa7_pm35_change_180.jpg,YES,pm35,False,pattern_analysis
d9a7f7f802560ccc_pm35.jpg,NO,pm35,True,pattern_analysis
6e2e53dfdb08c604_pm35_mirror.jpg,YES,pm35,False,pattern_analysis
db5816523701f237_pm35_hight.jpg,YES,pm35,False,pattern_analysis
e32e5abd64afe8f7_pm35_mirror_vertical.jpg,YES,pm35,False,pattern_analysis
24e6df93aeed3181_pm35_change_270.jpg,YES,pm35,False,pattern_analysis
ba2422234d83f59a_pm35_change_90.jpg,YES,pm35,False,pattern_analysis
f383ca416205ea9b_pm35_lower.jpg,YES,pm35,False,pattern_analysis
38c939c2994e4946_pm18_lower.jpg,YES,pm18,False,pattern_analysis
8c7bb6216dfcc888_pm18_change_90.jpg,YES,pm18,False,pattern_analysis
44e8a8d9ff72678e_pm18_change_180.jpg,YES,pm18,False,pattern_analysis
e1767ffdfbb64819_pm18.jpg,NO,pm18,True,pattern_analysis
7a38022a665870b8_pm18_change_270.jpg,YES,pm18,False,pattern_analysis
687c9b4e7f8ba598_pm18_hight.jpg,YES,pm18,False,pattern_analysis
078c5560934aca82_pm18_mirror.jpg,YES,pm18,False,pattern_analysis
c6021cc0253ff782_pm18_mirror_vertical.jpg,YES,pm18,False,pattern_analysis
2fc972cbc100f104_pm17_lower.jpg,YES,pm17,False,pattern_analysis
796041655da2d00a_pm17_mirror.jpg,YES,pm17,False,pattern_analysis
25dad5f9dc57a7ce_pm17_change_90.jpg,YES,pm17,False,pattern_analysis
23de591eb5096a94_pm17_change_270.jpg,YES,pm17,False,pattern_analysis
8c39b190e38a953d_pm17_hight.jpg,YES,pm17,False,pattern_analysis
c8e36af96d176f90_pm17_change_180.jpg,YES,pm17,False,pattern_analysis
705cc98b387cd3d6_pm17.jpg,NO,pm17,True,pattern_analysis
a44213b0b17f7e00_pm17_mirror_vertical.jpg,YES,pm17,False,pattern_analysis
7451b62020cce60f_pm81_mirror.jpg,YES,pm81,False,pattern_analysis
4dd8835e3d5f909d_pm81_change_180.jpg,YES,pm81,False,pattern_analysis
1012f19d1221a487_pm81_mirror_vertical.jpg,YES,pm81,False,pattern_analysis
fc90345a8ba98bcc_pm81.jpg,NO,pm81,True,pattern_analysis
3eada364e8a5b6b9_pm81_hight.jpg,YES,pm81,False,pattern_analysis
31b4f0321e25bb81_pm81_lower.jpg,YES,pm81,False,pattern_analysis
bebbe5e8945f448b_pm81_change_90.jpg,YES,pm81,False,pattern_analysis
d00ff2817604af05_pm81_change_270.jpg,YES,pm81,False,pattern_analysis
393c54e25c046b50_pm40_change_270.jpg,YES,pm40,False,pattern_analysis
a229028fb6bf8ae9_pm40_hight.jpg,YES,pm40,False,pattern_analysis
0a7851cfe47e7741_pm40_lower.jpg,YES,pm40,False,pattern_analysis
8619710e3dd615bb_pm40_change_180.jpg,YES,pm40,False,pattern_analysis
369ea7031e27adbc_pm40.jpg,NO,pm40,True,pattern_analysis
fc4f6f0fe26f27c6_pm40_change_90.jpg,YES,pm40,False,pattern_analysis
7216a52d4c004723_pm40_mirror.jpg,YES,pm40,False,pattern_analysis
5dc6cf1d66fcc5e7_pm40_mirror_vertical.jpg,YES,pm40,False,pattern_analysis
795d4788175137be_pm123_change_90.jpg,YES,pm123,False,pattern_analysis
23f052795a382ed2_pm123.jpg,NO,pm123,True,pattern_analysis
cca4113dc4c2d385_pm123_hight.jpg,YES,pm123,False,pattern_analysis
c34a6f9e3ac01764_pm123_mirror_vertical.jpg,YES,pm123,False,pattern_analysis
12a3a9d7740ce04a_pm123_lower.jpg,YES,pm123,False,pattern_analysis
cd5074d430504d38_pm123_change_270.jpg,YES,pm123,False,pattern_analysis
d1da68359242f692_pm123_change_180.jpg,YES,pm123,False,pattern_analysis
3daa0f602b7c2e00_pm123_mirror.jpg,YES,pm123,False,pattern_analysis
50040a3248e0afd5_pm37_mirror_vertical.jpg,YES,pm37,False,pattern_analysis
1a904f21dbcf1604_pm37_lower.jpg,YES,pm37,False,pattern_analysis
c1aa31fbbf6d9ddf_pm37_change_270.jpg,YES,pm37,False,pattern_analysis
c06f7cdb1710150a_pm37_change_180.jpg,YES,pm37,False,pattern_analysis
52904d7aaf3737c3_pm37_change_90.jpg,YES,pm37,False,pattern_analysis
e7e35e1b09004975_pm37_mirror.jpg,YES,pm37,False,pattern_analysis
f7c5ef1de45eca9c_pm37.jpg,NO,pm37,True,pattern_analysis
eb64563a58c9f497_pm37_hight.jpg,YES,pm37,False,pattern_analysis
a4a1f479d60de8ed_pm59_mirror.jpg,YES,pm59,False,pattern_analysis
492f32e09f5f9245_pm59_lower.jpg,YES,pm59,False,pattern_analysis
0a57069f267afc3f_pm59_change_90.jpg,YES,pm59,False,pattern_analysis
e5835e6de6874b5d_pm59_hight.jpg,YES,pm59,False,pattern_analysis
828c4b964219bb65_pm59_mirror_vertical.jpg,YES,pm59,False,pattern_analysis
f5e0e68f5d928bb6_pm59_change_270.jpg,YES,pm59,False,pattern_analysis
9f4cb0dd27312fd2_pm59.jpg,NO,pm59,True,pattern_analysis
578e873d075a4e09_pm59_change_180.jpg,YES,pm59,False,pattern_analysis
3c70dc5afd786c9a_pm149_hight.jpg,YES,pm149,False,pattern_analysis
4e7470686f38b7a3_pm149_change_270.jpg,YES,pm149,False,pattern_analysis
9be06f5d2cbdd63a_pm149.jpg,NO,pm149,True,pattern_analysis
fab0226af43f26bc_pm149_mirror_vertical.jpg,YES,pm149,False,pattern_analysis
003a5f3b6d92b8c5_pm149_change_90.jpg,YES,pm149,False,pattern_analysis
4b18056bb18a9af1_pm149_mirror.jpg,YES,pm149,False,pattern_analysis
7efa78754b9b57dc_pm149_lower.jpg,YES,pm149,False,pattern_analysis
c7700c539a9a5ece_pm149_change_180.jpg,YES,pm149,False,pattern_analysis
c6473917d055e21f_pm55_mirror.jpg,YES,pm55,False,pattern_analysis
d75baddee651a289_pm55.jpg,NO,pm55,True,pattern_analysis
2feca5bab3f3ae65_pm55_change_90.jpg,YES,pm55,False,pattern_analysis
a6450314562616e1_pm55_hight.jpg,YES,pm55,False,pattern_analysis
83641c51ad75171d_pm55_lower.jpg,YES,pm55,False,pattern_analysis
95e12e00231be4e2_pm55_change_180.jpg,YES,pm55,False,pattern_analysis
48831485a38e70c5_pm55_change_270.jpg,YES,pm55,False,pattern_analysis
16bf203e8402d1c7_pm55_mirror_vertical.jpg,YES,pm55,False,pattern_analysis
b34543cdd412d8bc_pm24_change_180.jpg,YES,pm24,False,pattern_analysis
95cc833a69adb20f_pm24_change_270.jpg,YES,pm24,False,pattern_analysis
5e11b71841eb68ea_pm24.jpg,NO,pm24,True,pattern_analysis
373b3f6019be3831_pm24_hight.jpg,YES,pm24,False,pattern_analysis
57f79f77803a287d_pm24_mirror.jpg,YES,pm24,False,pattern_analysis
564e955350e6ec34_pm24_change_90.jpg,YES,pm24,False,pattern_analysis
f083d944615af5ee_pm24_mirror_vertical.jpg,YES,pm24,False,pattern_analysis
6cdc5d72983a36dc_pm24_lower.jpg,YES,pm24,False,pattern_analysis
2d4e744c5de5c11f_pm7_hight.jpg,YES,pm7,False,pattern_analysis
80e8aeab8bd33d46_pm7_mirror_vertical.jpg,YES,pm7,False,pattern_analysis
ea0bfcd3d53fd980_pm7_change_270.jpg,YES,pm7,False,pattern_analysis
9f338f11bbecf3c9_pm7_change_90.jpg,YES,pm7,False,pattern_analysis
52c4fb1e755c1aef_pm7_mirror.jpg,YES,pm7,False,pattern_analysis
20f429b08e4547d7_pm7_lower.jpg,YES,pm7,False,pattern_analysis
861ebea57f6545eb_pm7.jpg,NO,pm7,True,pattern_analysis
5601b907f6432429_pm7_change_180.jpg,YES,pm7,False,pattern_analysis
28fb60cc9e5c064f_pm27_change_90.jpg,YES,pm27,False,pattern_analysis
8701fefbbdf2126c_pm27_hight.jpg,YES,pm27,False,pattern_analysis
6b0a99cb01269fa8_pm27_change_270.jpg,YES,pm27,False,pattern_analysis
f4b864da752a06d5_pm27_change_180.jpg,YES,pm27,False,pattern_analysis
a1341cde304e987b_pm27_mirror_vertical.jpg,YES,pm27,False,pattern_analysis
c4a2fadd44db2d29_pm27_mirror.jpg,YES,pm27,False,pattern_analysis
b134e4e1af1707db_pm27.jpg,NO,pm27,True,pattern_analysis
7b99ce3b96bc2274_pm27_lower.jpg,YES,pm27,False,pattern_analysis
721661986141487c_pm151_hight.jpg,YES,pm151,False,pattern_analysis
efbe62cf0aa0bcc8_pm151_lower.jpg,YES,pm151,False,pattern_analysis
c4ab73e7abaf5cca_pm151_change_180.jpg,YES,pm151,False,pattern_analysis
a1346f108c708df1_pm151_change_270.jpg,YES,pm151,False,pattern_analysis
18f385e3cde2f8f8_pm151_mirror.jpg,YES,pm151,False,pattern_analysis
c308380049a9fd10_pm151_change_90.jpg,YES,pm151,False,pattern_analysis
7f5752c13de42d17_pm151.jpg,NO,pm151,True,pattern_analysis
4fb32bb149fc63e3_pm151_mirror_vertical.jpg,YES,pm151,False,pattern_analysis
26d6576f32207325_pm137_hight.jpg,YES,pm137,False,pattern_analysis
ba6564a1918aa339_pm137_mirror_vertical.jpg,YES,pm137,False,pattern_analysis
be4e854ed268886a_pm137_change_180.jpg,YES,pm137,False,pattern_analysis
1114b6e05ef51825_pm137_change_90.jpg,YES,pm137,False,pattern_analysis
e80d861cda38281b_pm137_mirror.jpg,YES,pm137,False,pattern_analysis
19737800e5dba637_pm137_lower.jpg,YES,pm137,False,pattern_analysis
3f9e89b34a9feb60_pm137.jpg,NO,pm137,True,pattern_analysis
2851989c196002db_pm137_change_270.jpg,YES,pm137,False,pattern_analysis
075177a44943e13b_pm98_lower.jpg,YES,pm98,False,pattern_analysis
e6c8657ec5e56f55_pm98_change_90.jpg,YES,pm98,False,pattern_analysis
a1411e48e10d3957_pm98_mirror.jpg,YES,pm98,False,pattern_analysis
f8f0871c3385fd33_pm98_mirror_vertical.jpg,YES,pm98,False,pattern_analysis
b5b0c68aabd92dbc_pm98_change_270.jpg,YES,pm98,False,pattern_analysis
2a36adf2cc949e32_pm98_change_180.jpg,YES,pm98,False,pattern_analysis
bb1a8adb1a750300_pm98.jpg,NO,pm98,True,pattern_analysis
ea1c85f464083905_pm98_hight.jpg,YES,pm98,False,pattern_analysis
6ecefd6554691370_pm89_lower.jpg,YES,pm89,False,pattern_analysis
ec251f4977c5319e_pm89.jpg,NO,pm89,True,pattern_analysis
4757ba9777b6d4c8_pm89_mirror.jpg,YES,pm89,False,pattern_analysis
bde82d8b8544cfe0_pm89_mirror_vertical.jpg,YES,pm89,False,pattern_analysis
89cee501c6de5efd_pm89_change_180.jpg,YES,pm89,False,pattern_analysis
0b2b373fa3ef636b_pm89_change_90.jpg,YES,pm89,False,pattern_analysis
89f53f5a1aa919c7_pm89_hight.jpg,YES,pm89,False,pattern_analysis
fb7c19c37e116f1c_pm89_change_270.jpg,YES,pm89,False,pattern_analysis
1c9383a8b307d22b_pm31_mirror.jpg,YES,pm31,False,pattern_analysis
da95103d4bdd07dc_pm31_change_180.jpg,YES,pm31,False,pattern_analysis
0c393fb49698a5bb_pm31.jpg,NO,pm31,True,pattern_analysis
ef59bb1722eb36d2_pm31_mirror_vertical.jpg,YES,pm31,False,pattern_analysis
f6ab03e98a43417c_pm31_change_90.jpg,YES,pm31,False,pattern_analysis
37402d93821f1a87_pm31_change_270.jpg,YES,pm31,False,pattern_analysis
b842b6d4519fba50_pm31_lower.jpg,YES,pm31,False,pattern_analysis
0317971a2b6acad0_pm31_hight.jpg,YES,pm31,False,pattern_analysis
